BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
53,Dominican Rep.,1985,MF,25,34,17.75,44.5,11.22,28.38,8.12,9.37,2.4,6.032,3.937,1.86,0.235,DOM,Latin America and the Caribbean,953
53,Dominican Rep.,1985,MF,35,44,22.42,55.8,10.79,18.8,4.62,2.98,0.77,4.403,3.304,1.023,0.075,DOM,Latin America and the Caribbean,609
53,Dominican Rep.,1985,MF,45,54,30.9,53,7.15,13.89,3.22,2.22,0.64,3.581,2.771,0.753,0.057,DOM,Latin America and the Caribbean,451
53,Dominican Rep.,1985,MF,55,64,42.41,44.95,4.75,10.91,2.37,1.73,0.6,2.883,2.249,0.588,0.047,DOM,Latin America and the Caribbean,300
53,Dominican Rep.,1990,MF,15,24,8.89,36.58,16.96,41.78,11.25,12.75,1.84,7.416,4.878,2.246,0.292,DOM,Latin America and the Caribbean,1538
53,Dominican Rep.,1990,MF,25,34,14.94,39.65,11.25,32.1,10.29,13.31,3.42,6.875,4.252,2.288,0.334,DOM,Latin America and the Caribbean,1147
53,Dominican Rep.,1990,MF,35,44,18.78,52.58,12.18,23.17,6.35,5.47,1.4,5.18,3.661,1.382,0.137,DOM,Latin America and the Caribbean,719
53,Dominican Rep.,1990,MF,45,54,25.57,56.14,8.92,15.78,3.89,2.5,0.64,3.971,3.049,0.859,0.063,DOM,Latin America and the Caribbean,507
53,Dominican Rep.,1990,MF,55,64,37.06,49.35,5.35,11.69,2.78,1.9,0.63,3.144,2.456,0.637,0.051,DOM,Latin America and the Caribbean,354
53,Dominican Rep.,1995,MF,15,24,3.18,43.59,20.87,40.08,12.38,13.15,1.9,7.514,5.127,2.086,0.301,DOM,Latin America and the Caribbean,1614
53,Dominican Rep.,1995,MF,25,34,12.17,37.01,12.89,32.19,11.47,18.64,4.78,7.65,4.546,2.635,0.468,DOM,Latin America and the Caribbean,1301
53,Dominican Rep.,1995,MF,35,44,17.75,44.54,11.6,28.36,8.98,9.35,2.4,6.057,3.947,1.875,0.235,DOM,Latin America and the Caribbean,885
53,Dominican Rep.,1995,MF,45,54,22.4,55.8,11.15,18.82,5.16,2.99,0.77,4.427,3.317,1.035,0.075,DOM,Latin America and the Caribbean,573
53,Dominican Rep.,1995,MF,55,64,30.78,53.07,7.35,13.93,3.62,2.23,0.64,3.602,2.782,0.763,0.057,DOM,Latin America and the Caribbean,404
53,Dominican Rep.,2000,MF,15,24,1.23,44.94,19.68,38.7,12.68,15.14,2.2,7.705,5.169,2.19,0.347,DOM,Latin America and the Caribbean,1678
53,Dominican Rep.,2000,MF,25,34,8.76,34.4,14.13,34.85,13.79,21.99,5.65,8.172,4.867,2.752,0.553,DOM,Latin America and the Caribbean,1404
53,Dominican Rep.,2000,MF,35,44,14.95,39.65,11.42,32.1,11.72,13.3,3.41,6.907,4.256,2.316,0.334,DOM,Latin America and the Caribbean,1062
53,Dominican Rep.,2000,MF,45,54,18.78,52.57,12.35,23.17,7.3,5.47,1.4,5.205,3.667,1.401,0.138,DOM,Latin America and the Caribbean,676
53,Dominican Rep.,2000,MF,55,64,25.57,56.14,9.03,15.78,4.45,2.5,0.64,3.985,3.052,0.87,0.063,DOM,Latin America and the Caribbean,455
53,Dominican Rep.,2005,MF,15,24,0.09,36.04,17.03,47.17,19.37,16.69,2.43,8.526,5.424,2.72,0.382,DOM,Latin America and the Caribbean,1750
53,Dominican Rep.,2005,MF,25,34,4.26,42.47,16.88,29.11,12.98,24.17,6.2,8.135,4.977,2.551,0.607,DOM,Latin America and the Caribbean,1474
53,Dominican Rep.,2005,MF,35,44,12.17,37.02,12.96,32.19,13.24,18.62,4.78,7.685,4.548,2.67,0.468,DOM,Latin America and the Caribbean,1203
53,Dominican Rep.,2005,MF,45,54,17.75,44.54,11.67,28.36,10.78,9.35,2.4,6.095,3.949,1.911,0.235,DOM,Latin America and the Caribbean,826
53,Dominican Rep.,2005,MF,55,64,22.35,55.79,11.24,18.87,6.28,2.99,0.77,4.458,3.323,1.06,0.075,DOM,Latin America and the Caribbean,519
53,Dominican Rep.,2010,MF,15,24,2.36,18.28,9.76,77.3,33.24,2.06,0.32,8.65,5.603,2.999,0.048,DOM,Latin America and the Caribbean,1853
53,Dominican Rep.,2010,MF,25,34,3.56,33.97,13.47,45.3,26.16,17.17,4.41,8.586,5.171,2.982,0.432,DOM,Latin America and the Caribbean,1539
53,Dominican Rep.,2010,MF,35,44,8.77,34.41,14.18,34.83,16.11,21.99,5.65,8.243,4.867,2.823,0.553,DOM,Latin America and the Caribbean,1305
53,Dominican Rep.,2010,MF,45,54,10.6,35.5,10.25,41.12,18.9,12.79,3.28,7.718,4.607,2.79,0.321,DOM,Latin America and the Caribbean,994
53,Dominican Rep.,2010,MF,55,64,15.04,52.02,12.26,24.84,9.98,8.1,2.08,5.788,3.905,1.679,0.204,DOM,Latin America and the Caribbean,615
53,Dominican Rep.,2015,MF,15,24,0.94,17.85,9.77,72.04,42.54,9.18,1.02,9.598,5.701,3.693,0.204,DOM,Latin America and the Caribbean,1926
53,Dominican Rep.,2015,MF,25,34,1.45,27.99,6.07,38.93,31.14,31.63,20.95,10.229,5.256,3.922,1.052,DOM,Latin America and the Caribbean,1619
53,Dominican Rep.,2015,MF,35,44,3.72,20.34,2.32,47.93,26.46,28.01,27.74,10.049,5.236,3.698,1.115,DOM,Latin America and the Caribbean,1313
53,Dominican Rep.,2015,MF,45,54,9.6,16.85,1.71,56.11,29.11,17.44,17.27,9.537,4.97,3.873,0.694,DOM,Latin America and the Caribbean,1055
53,Dominican Rep.,2015,MF,55,64,11.21,20.43,1.52,58.71,28.86,9.65,9.56,8.649,4.76,3.505,0.384,DOM,Latin America and the Caribbean,734
54,El Salvador,1950,MF,15,24,59.21,36.35,7.17,4.21,1.38,0.28,0.17,1.752,1.575,0.168,0.009,SLV,Latin America and the Caribbean,379
54,El Salvador,1950,MF,25,34,63.2,33,6.3,3.2,1.39,0.5,0.34,1.567,1.401,0.149,0.017,SLV,Latin America and the Caribbean,274
54,El Salvador,1950,MF,35,44,67.3,29.4,5.6,2.8,1.22,0.4,0.29,1.384,1.242,0.128,0.014,SLV,Latin America and the Caribbean,191
54,El Salvador,1950,MF,45,54,68.9,28,5.5,2.7,1.17,0.4,0.26,1.329,1.191,0.124,0.013,SLV,Latin America and the Caribbean,130
54,El Salvador,1950,MF,55,64,70.82,26.48,5.24,2.26,0.98,0.44,0.28,1.238,1.114,0.109,0.014,SLV,Latin America and the Caribbean,76
54,El Salvador,1955,MF,15,24,56.37,37.92,6.99,5.4,1.72,0.31,0.18,1.912,1.69,0.212,0.01,SLV,Latin America and the Caribbean,416
54,El Salvador,1955,MF,25,34,61.52,33.88,5.61,4.1,1.78,0.5,0.29,1.66,1.46,0.184,0.016,SLV,Latin America and the Caribbean,307
54,El Salvador,1955,MF,35,44,63.57,32.22,5.32,3.73,1.62,0.48,0.29,1.563,1.379,0.168,0.015,SLV,Latin America and the Caribbean,214
54,El Salvador,1955,MF,45,54,65.2,30.77,5.1,3.59,1.56,0.44,0.25,1.493,1.318,0.161,0.014,SLV,Latin America and the Caribbean,149
54,El Salvador,1955,MF,55,64,66.06,30.03,5,3.46,1.5,0.44,0.24,1.455,1.285,0.156,0.014,SLV,Latin America and the Caribbean,86
54,El Salvador,1960,MF,15,24,44.93,45.39,8.61,9.41,2.88,0.28,0.17,2.565,2.201,0.354,0.009,SLV,Latin America and the Caribbean,462
54,El Salvador,1960,MF,25,34,61.8,33.2,5.1,4.6,2,0.5,0.29,1.674,1.455,0.203,0.016,SLV,Latin America and the Caribbean,349
54,El Salvador,1960,MF,35,44,61.8,33.2,5.1,4.6,2,0.5,0.31,1.674,1.455,0.203,0.016,SLV,Latin America and the Caribbean,246
54,El Salvador,1960,MF,45,54,61.8,33.2,5.1,4.6,2,0.5,0.28,1.674,1.455,0.203,0.016,SLV,Latin America and the Caribbean,165
54,El Salvador,1960,MF,55,64,61.8,33.2,5.1,4.6,2,0.5,0.27,1.673,1.455,0.203,0.015,SLV,Latin America and the Caribbean,102
54,El Salvador,1965,MF,15,24,38.16,49.52,14.81,11.02,3.25,1.29,0.99,3.175,2.669,0.46,0.046,SLV,Latin America and the Caribbean,554
54,El Salvador,1965,MF,25,34,51.66,39.74,9.25,7.3,3.05,1.3,0.76,2.372,1.986,0.345,0.041,SLV,Latin America and the Caribbean,388
54,El Salvador,1965,MF,35,44,59.84,34.33,5.38,4.8,2.09,1.03,0.58,1.81,1.541,0.237,0.032,SLV,Latin America and the Caribbean,279
54,El Salvador,1965,MF,45,54,61.98,32.94,5.22,4.23,1.84,0.85,0.52,1.683,1.449,0.206,0.027,SLV,Latin America and the Caribbean,187
54,El Salvador,1965,MF,55,64,63.69,31.61,4.99,3.97,1.73,0.73,0.43,1.593,1.38,0.19,0.023,SLV,Latin America and the Caribbean,122
54,El Salvador,1970,MF,15,24,29.38,54.6,18.52,14.18,4.33,1.79,1.3,3.815,3.152,0.602,0.062,SLV,Latin America and the Caribbean,687
54,El Salvador,1970,MF,25,34,42.9,45.4,13.22,9,3.72,2.6,1.56,3.012,2.455,0.474,0.083,SLV,Latin America and the Caribbean,446
54,El Salvador,1970,MF,35,44,55.2,37,7.84,5.9,2.57,1.9,1.04,2.195,1.813,0.323,0.059,SLV,Latin America and the Caribbean,329
54,El Salvador,1970,MF,45,54,60.3,34.2,5.49,4,1.74,1.4,0.75,1.782,1.515,0.225,0.043,SLV,Latin America and the Caribbean,225
54,El Salvador,1970,MF,55,64,64.8,30.6,4.89,3.5,1.53,1.1,0.58,1.565,1.341,0.191,0.034,SLV,Latin America and the Caribbean,141
54,El Salvador,1975,MF,15,24,23.85,58.65,22.41,12.23,3.78,5.27,4.18,4.376,3.481,0.706,0.189,SLV,Latin America and the Caribbean,800
54,El Salvador,1975,MF,25,34,36.42,49.42,16.39,10.73,4.51,3.43,2.41,3.524,2.824,0.584,0.117,SLV,Latin America and the Caribbean,522
54,El Salvador,1975,MF,35,44,47.72,42.3,11.54,7.31,3.08,2.67,1.56,2.712,2.214,0.414,0.085,SLV,Latin America and the Caribbean,367
54,El Salvador,1975,MF,45,54,57.58,35.83,5.69,4.8,2.1,1.79,0.95,1.972,1.641,0.276,0.055,SLV,Latin America and the Caribbean,261
54,El Salvador,1975,MF,55,64,62.26,32.84,5.18,3.57,1.57,1.33,0.72,1.681,1.435,0.205,0.041,SLV,Latin America and the Caribbean,166
54,El Salvador,1980,MF,15,24,20.77,59.83,23.33,14.63,4.62,4.77,3.81,4.6,3.659,0.77,0.172,SLV,Latin America and the Caribbean,902
54,El Salvador,1980,MF,25,34,27.98,54.47,19.28,11.72,4.98,5.83,4.47,4.214,3.266,0.743,0.206,SLV,Latin America and the Caribbean,590
54,El Salvador,1980,MF,35,44,41.42,46.81,14.5,8.14,3.43,3.63,2.18,3.156,2.546,0.494,0.116,SLV,Latin America and the Caribbean,394
54,El Salvador,1980,MF,45,54,53.53,38.53,8.66,5.5,2.4,2.43,1.33,2.302,1.892,0.335,0.075,SLV,Latin America and the Caribbean,296
54,El Salvador,1980,MF,55,64,61.06,33.87,5.36,3.53,1.56,1.54,0.82,1.742,1.481,0.214,0.047,SLV,Latin America and the Caribbean,195
54,El Salvador,1985,MF,15,24,20.72,59.14,24.91,9.61,3.52,10.53,8.31,6.199,4.864,0.958,0.377,SLV,Latin America and the Caribbean,927
54,El Salvador,1985,MF,25,34,26.4,53.32,19.6,12.83,5.43,7.45,5.64,4.532,3.404,0.866,0.262,SLV,Latin America and the Caribbean,617
54,El Salvador,1985,MF,35,44,34.79,50.4,16.99,9.74,4.17,5.06,3.56,3.711,2.91,0.629,0.172,SLV,Latin America and the Caribbean,433
54,El Salvador,1985,MF,45,54,45.15,44.48,12.38,6.64,2.81,3.72,2.18,2.887,2.328,0.442,0.118,SLV,Latin America and the Caribbean,316
54,El Salvador,1985,MF,55,64,57.7,36.06,5.76,4.13,1.81,2.12,1.12,1.959,1.629,0.266,0.065,SLV,Latin America and the Caribbean,222
54,El Salvador,1990,MF,15,24,16.53,60.75,25.59,17.36,5.85,4.86,3.89,6.847,5.885,0.787,0.175,SLV,Latin America and the Caribbean,1064
54,El Salvador,1990,MF,25,34,28.77,47.08,18.08,14.79,6.47,9.36,7.03,4.772,3.404,1.041,0.328,SLV,Latin America and the Caribbean,666
54,El Salvador,1990,MF,35,44,29.31,52.87,18.79,10.88,4.72,6.95,5.33,4.233,3.219,0.768,0.246,SLV,Latin America and the Caribbean,488
54,El Salvador,1990,MF,45,54,39.15,48.84,15.24,6.86,2.94,5.15,3.1,3.33,2.643,0.522,0.165,SLV,Latin America and the Caribbean,339
54,El Salvador,1990,MF,55,64,51.03,40.83,9.35,4.91,2.15,3.23,1.77,2.445,1.994,0.352,0.1,SLV,Latin America and the Caribbean,253
54,El Salvador,1995,MF,15,24,14.84,51.83,14.41,25.19,9.1,8.13,6.49,7.031,5.98,0.758,0.292,SLV,Latin America and the Caribbean,1271
54,El Salvador,1995,MF,25,34,20.7,48.28,13.19,20.67,9.31,10.36,7.78,6.593,4.792,1.438,0.363,SLV,Latin America and the Caribbean,794
54,El Salvador,1995,MF,35,44,27.39,48.75,14.38,15.18,6.84,8.68,6.58,4.657,3.325,1.026,0.305,SLV,Latin America and the Caribbean,552
54,El Salvador,1995,MF,45,54,33.06,50.85,14.55,10.35,4.55,5.74,4.03,3.812,2.927,0.689,0.195,SLV,Latin America and the Caribbean,391
54,El Salvador,1995,MF,55,64,43.37,45.43,11.36,6.65,2.65,4.55,2.66,3,2.376,0.48,0.144,SLV,Latin America and the Caribbean,278
54,El Salvador,2000,MF,15,24,9.3,43.7,18.86,39.01,15.62,7.99,6.4,8.392,7.045,1.059,0.288,SLV,Latin America and the Caribbean,1334
54,El Salvador,2000,MF,25,34,15.13,43.96,17.9,28.32,14.11,12.59,9.46,8.326,6.466,1.419,0.441,SLV,Latin America and the Caribbean,1009
54,El Salvador,2000,MF,35,44,22.58,44.9,17.25,21.8,10.28,10.73,8.06,5.588,3.816,1.396,0.376,SLV,Latin America and the Caribbean,628
54,El Salvador,2000,MF,45,54,27.86,49.95,17.79,14.96,6.91,7.24,5.55,4.568,3.364,0.949,0.256,SLV,Latin America and the Caribbean,455
54,El Salvador,2000,MF,55,64,37.75,47.86,15.08,9.45,4.34,4.94,2.97,3.527,2.752,0.617,0.158,SLV,Latin America and the Caribbean,304
54,El Salvador,2005,MF,15,24,4.38,43.25,25.7,46.47,17.61,5.9,4.67,9.166,7.816,1.138,0.211,SLV,Latin America and the Caribbean,1320
54,El Salvador,2005,MF,25,34,8.4,36.9,15.18,39.94,21.99,14.76,11.09,9.156,7.267,1.372,0.517,SLV,Latin America and the Caribbean,1220
54,El Salvador,2005,MF,35,44,14.48,41.1,16.34,31.19,16.22,13.23,9.94,8.185,5.633,2.089,0.463,SLV,Latin America and the Caribbean,758
54,El Salvador,2005,MF,45,54,22.99,46.11,17.08,21.07,9.99,9.83,7.45,5.418,3.749,1.323,0.346,SLV,Latin America and the Caribbean,520
54,El Salvador,2005,MF,55,64,31.44,50.19,17.14,13.74,6.99,4.63,3.22,4.062,3.122,0.783,0.157,SLV,Latin America and the Caribbean,356
54,El Salvador,2010,MF,15,24,1.85,46.88,16.19,50.6,30.23,0.67,0.54,7.953,6.2,1.729,0.024,SLV,Latin America and the Caribbean,1396
54,El Salvador,2010,MF,25,34,2.84,41.58,12.82,48.05,29.91,7.53,5.66,9.109,7.45,1.395,0.264,SLV,Latin America and the Caribbean,1281
54,El Salvador,2010,MF,35,44,3.41,48.76,12.62,40.2,21.98,7.63,5.74,9.001,7.067,1.667,0.267,SLV,Latin America and the Caribbean,967
54,El Salvador,2010,MF,45,54,4.93,57.77,16.73,29.91,16.01,7.39,5.55,6.319,4.473,1.587,0.259,SLV,Latin America and the Caribbean,594
54,El Salvador,2010,MF,55,64,5.74,68.55,20.61,19.9,11.24,5.8,4.45,5.535,4.217,1.112,0.205,SLV,Latin America and the Caribbean,415
54,El Salvador,2015,MF,15,24,1,47.04,20.93,50.23,27.12,1.73,1.32,7.642,5.157,2.424,0.061,SLV,Latin America and the Caribbean,1299
54,El Salvador,2015,MF,25,34,12.1,27.39,21.15,46.81,37.42,13.69,9.83,9.774,7.63,1.674,0.47,SLV,Latin America and the Caribbean,935
54,El Salvador,2015,MF,35,44,17.19,34.1,10.1,40.98,22.23,7.73,7.65,7.86,6.373,1.18,0.308,SLV,Latin America and the Caribbean,764
54,El Salvador,2015,MF,45,54,22.19,38.77,11.04,32.25,16.34,6.79,6.72,6.98,4.932,1.778,0.27,SLV,Latin America and the Caribbean,601
54,El Salvador,2015,MF,55,64,28.57,45.92,14.06,20.22,10.29,5.3,5.24,4.618,3.33,1.077,0.211,SLV,Latin America and the Caribbean,442
56,Guatemala,1950,MF,15,24,67.52,29.37,5.84,2.87,1.28,0.24,0.08,1.365,1.243,0.116,0.006,GTM,Latin America and the Caribbean,631
56,Guatemala,1950,MF,25,34,69.4,27.9,6,2.3,1.47,0.4,0.3,1.307,1.179,0.114,0.014,GTM,Latin America and the Caribbean,423
56,Guatemala,1950,MF,35,44,71.6,25.4,5.7,2.6,1.65,0.5,0.39,1.268,1.119,0.131,0.018,GTM,Latin America and the Caribbean,280
56,Guatemala,1950,MF,45,54,75.4,21.9,5.6,2.2,1.39,0.5,0.4,1.12,0.987,0.115,0.018,GTM,Latin America and the Caribbean,207
56,Guatemala,1950,MF,55,64,59.15,39.15,6.01,1.38,0.89,0.31,0.25,1.54,1.456,0.072,0.011,GTM,Latin America and the Caribbean,123
56,Guatemala,1955,MF,15,24,64.93,30.87,6.61,3.69,1.68,0.5,0.18,1.55,1.376,0.16,0.014,GTM,Latin America and the Caribbean,689
56,Guatemala,1955,MF,25,34,69.66,27.28,5.83,2.61,1.68,0.45,0.33,1.323,1.177,0.13,0.016,GTM,Latin America and the Caribbean,507
56,Guatemala,1955,MF,35,44,73.13,23.82,5.62,2.6,1.66,0.45,0.35,1.211,1.066,0.129,0.016,GTM,Latin America and the Caribbean,323
56,Guatemala,1955,MF,45,54,76.38,20.65,5.36,2.47,1.57,0.5,0.39,1.102,0.958,0.126,0.018,GTM,Latin America and the Caribbean,221
56,Guatemala,1955,MF,55,64,70.16,27.55,5.42,1.87,1.2,0.41,0.32,1.238,1.126,0.097,0.015,GTM,Latin America and the Caribbean,142
56,Guatemala,1960,MF,15,24,62.61,32.04,7.22,4.69,1.39,0.66,0.25,1.702,1.499,0.185,0.018,GTM,Latin America and the Caribbean,757
56,Guatemala,1960,MF,25,34,67.71,28.4,6.01,3.19,2.06,0.7,0.51,1.457,1.266,0.167,0.024,GTM,Latin America and the Caribbean,585
56,Guatemala,1960,MF,35,44,73.83,23,5.21,2.69,1.72,0.48,0.37,1.187,1.036,0.134,0.017,GTM,Latin America and the Caribbean,384
56,Guatemala,1960,MF,45,54,77.92,18.75,4.99,2.83,1.79,0.5,0.39,1.07,0.912,0.141,0.018,GTM,Latin America and the Caribbean,244
56,Guatemala,1960,MF,55,64,81.59,15.61,4.25,2.32,1.47,0.48,0.38,0.9,0.764,0.119,0.017,GTM,Latin America and the Caribbean,165
56,Guatemala,1965,MF,15,24,60.66,33.11,9.26,5.86,1.75,0.36,0.13,1.863,1.645,0.208,0.01,GTM,Latin America and the Caribbean,900
56,Guatemala,1965,MF,25,34,64.87,30.17,6.62,3.89,2.08,1.08,0.85,1.644,1.402,0.203,0.039,GTM,Latin America and the Caribbean,639
56,Guatemala,1965,MF,35,44,73.63,22.77,4.96,3.01,1.94,0.59,0.45,1.222,1.048,0.153,0.021,GTM,Latin America and the Caribbean,463
56,Guatemala,1965,MF,45,54,80.58,15.9,3.92,3.04,1.94,0.47,0.37,0.97,0.806,0.148,0.017,GTM,Latin America and the Caribbean,284
56,Guatemala,1965,MF,55,64,84.48,12.38,3.38,2.65,1.68,0.49,0.38,0.811,0.661,0.133,0.017,GTM,Latin America and the Caribbean,178
56,Guatemala,1970,MF,15,24,52.91,38.22,10.3,7.74,3.08,1.13,0.37,2.379,1.988,0.361,0.03,GTM,Latin America and the Caribbean,1075
56,Guatemala,1970,MF,25,34,62.45,31.2,7.25,5.18,2.28,1.17,0.91,1.821,1.535,0.245,0.042,GTM,Latin America and the Caribbean,693
56,Guatemala,1970,MF,35,44,70.98,24.33,5.13,3.79,2.45,0.89,0.72,1.398,1.165,0.201,0.032,GTM,Latin America and the Caribbean,534
56,Guatemala,1970,MF,45,54,80.35,15.8,3.61,3.26,2.09,0.59,0.46,0.998,0.813,0.163,0.021,GTM,Latin America and the Caribbean,341
56,Guatemala,1970,MF,55,64,87.35,8.97,2.46,3.19,2.02,0.5,0.38,0.737,0.564,0.155,0.018,GTM,Latin America and the Caribbean,200
56,Guatemala,1975,MF,15,24,45.13,43.08,11.41,10.84,4.36,0.95,0.35,2.881,2.342,0.513,0.026,GTM,Latin America and the Caribbean,1204
56,Guatemala,1975,MF,25,34,54.76,36.84,9.2,6.7,3.51,1.7,1.24,2.284,1.885,0.34,0.059,GTM,Latin America and the Caribbean,813
56,Guatemala,1975,MF,35,44,67.8,26.3,5.72,4.7,2.53,1.2,0.99,1.599,1.315,0.241,0.044,GTM,Latin America and the Caribbean,580
56,Guatemala,1975,MF,45,54,79.53,16.08,3.51,3.6,2.32,0.8,0.68,1.069,0.852,0.188,0.03,GTM,Latin America and the Caribbean,414
56,Guatemala,1975,MF,55,64,91.67,4.13,1.03,3.7,2.36,0.5,0.44,0.602,0.407,0.177,0.019,GTM,Latin America and the Caribbean,237
56,Guatemala,1980,MF,15,24,34.35,47.95,16.01,16.25,7.03,1.45,0.64,3.807,2.98,0.785,0.042,GTM,Latin America and the Caribbean,1322
56,Guatemala,1980,MF,25,34,45.5,40.6,10.6,10.7,6.3,3.2,2.55,3.134,2.37,0.649,0.115,GTM,Latin America and the Caribbean,931
56,Guatemala,1980,MF,35,44,56,36.7,8.2,5,2.2,2.2,1.89,2.151,1.779,0.29,0.082,GTM,Latin America and the Caribbean,612
56,Guatemala,1980,MF,45,54,59.1,33.7,7.1,5.1,3.3,1.6,1.4,1.976,1.626,0.29,0.06,GTM,Latin America and the Caribbean,475
56,Guatemala,1980,MF,55,64,65.4,29.7,6.8,3.9,2.5,1,0.88,1.637,1.389,0.21,0.038,GTM,Latin America and the Caribbean,284
56,Guatemala,1985,MF,15,24,30.95,51.45,19.33,15.98,6.84,1.63,0.78,4.01,3.179,0.782,0.048,GTM,Latin America and the Caribbean,1506
56,Guatemala,1985,MF,25,34,40.03,44.6,14.78,12.21,7.38,3.16,2.52,3.595,2.704,0.777,0.114,GTM,Latin America and the Caribbean,1001
56,Guatemala,1985,MF,35,44,49.95,38.8,10.77,8.4,4.77,2.85,2.33,2.737,2.162,0.472,0.104,GTM,Latin America and the Caribbean,698
56,Guatemala,1985,MF,45,54,57.43,35.24,8.84,5.37,3,1.96,1.69,2.142,1.762,0.307,0.073,GTM,Latin America and the Caribbean,510
56,Guatemala,1985,MF,55,64,61.78,32.22,8.07,4.65,3.06,1.34,1.13,1.878,1.568,0.26,0.049,GTM,Latin America and the Caribbean,346
56,Guatemala,1990,MF,15,24,26.07,53.51,19.66,18.57,8.18,1.85,0.89,4.389,3.42,0.914,0.055,GTM,Latin America and the Caribbean,1733
56,Guatemala,1990,MF,25,34,33.9,48,16.82,14.76,9.36,3.34,2.66,4.074,3.03,0.924,0.12,GTM,Latin America and the Caribbean,1092
56,Guatemala,1990,MF,35,44,45.4,40.5,12.29,10.65,6.71,3.44,2.74,3.225,2.43,0.671,0.124,GTM,Latin America and the Caribbean,800
56,Guatemala,1990,MF,45,54,55.29,36.35,9.99,6.05,3.16,2.32,2,2.325,1.892,0.346,0.086,GTM,Latin America and the Caribbean,538
56,Guatemala,1990,MF,55,64,59.35,33.72,8.59,5.31,3.6,1.62,1.4,2.049,1.685,0.303,0.06,GTM,Latin America and the Caribbean,400
56,Guatemala,1995,MF,15,24,23.47,55.99,19.75,18.65,9.26,1.89,0.95,4.512,3.504,0.951,0.057,GTM,Latin America and the Caribbean,1990
56,Guatemala,1995,MF,25,34,30.26,49.53,17.34,16.41,10.96,3.81,3.03,4.405,3.219,1.049,0.137,GTM,Latin America and the Caribbean,1237
56,Guatemala,1995,MF,35,44,40.2,43.6,14.2,12.5,8.32,3.7,2.94,3.686,2.706,0.847,0.133,GTM,Latin America and the Caribbean,856
56,Guatemala,1995,MF,45,54,49.45,38.54,11.49,8.93,5.73,3.08,2.52,2.854,2.222,0.521,0.112,GTM,Latin America and the Caribbean,615
56,Guatemala,1995,MF,55,64,56.83,34.91,9.51,6.2,3.97,2.06,1.78,2.262,1.828,0.357,0.077,GTM,Latin America and the Caribbean,432
56,Guatemala,2000,MF,15,24,20.73,55.86,20.49,22.51,13.23,0.85,0.44,4.841,3.692,1.123,0.026,GTM,Latin America and the Caribbean,2270
56,Guatemala,2000,MF,25,34,26.32,50.07,17.46,19.43,13.85,4.19,3.33,4.842,3.443,1.249,0.15,GTM,Latin America and the Caribbean,1424
56,Guatemala,2000,MF,35,44,35.8,45.3,15.2,14.6,10.5,4.3,3.42,4.114,2.949,1.011,0.154,GTM,Latin America and the Caribbean,931
56,Guatemala,2000,MF,45,54,45.3,40.4,12.6,10.6,7.6,3.8,3.02,3.305,2.454,0.715,0.136,GTM,Latin America and the Caribbean,707
56,Guatemala,2000,MF,55,64,54.2,35.8,10.2,7.6,5.3,2.5,2.15,2.526,1.986,0.447,0.093,GTM,Latin America and the Caribbean,460
56,Guatemala,2005,MF,15,24,17.17,60.33,25.82,22.12,9.58,0.39,0.18,4.92,3.935,0.974,0.011,GTM,Latin America and the Caribbean,2551
56,Guatemala,2005,MF,25,34,23.95,54.28,19.57,18.7,11.39,3.06,2.43,4.718,3.521,1.087,0.11,GTM,Latin America and the Caribbean,1685
56,Guatemala,2005,MF,35,44,32.96,50.43,18.04,11.78,7.69,4.82,3.84,4.097,3.05,0.874,0.173,GTM,Latin America and the Caribbean,1070
56,Guatemala,2005,MF,45,54,43.38,44.9,12.4,8.35,5.34,3.36,2.67,3.156,2.422,0.613,0.121,GTM,Latin America and the Caribbean,764
56,Guatemala,2005,MF,55,64,54.14,37.02,10.7,5.85,3.83,2.99,2.46,2.463,1.962,0.392,0.109,GTM,Latin America and the Caribbean,540
56,Guatemala,2010,MF,15,24,4.91,59.98,29.3,35.11,15.39,0,0,6.264,4.785,1.479,0,GTM,Latin America and the Caribbean,2899
56,Guatemala,2010,MF,25,34,19.68,51.77,21.1,28.54,17.01,0,0,5.265,3.899,1.367,0,GTM,Latin America and the Caribbean,2015
56,Guatemala,2010,MF,35,44,27.6,50.25,21.21,22.15,12.71,0,0,4.519,3.473,1.046,0,GTM,Latin America and the Caribbean,1272
56,Guatemala,2010,MF,45,54,35.21,45.01,16.54,19.78,11.02,0,0,3.958,3.033,0.924,0,GTM,Latin America and the Caribbean,847
56,Guatemala,2010,MF,55,64,44.33,38.03,10.86,17.47,10.41,0.17,0.13,3.313,2.525,0.782,0.006,GTM,Latin America and the Caribbean,633
56,Guatemala,2015,MF,15,24,0.29,57.11,30.16,39.12,18.93,3.48,0.5,7.054,5.174,1.8,0.08,GTM,Latin America and the Caribbean,3466
56,Guatemala,2015,MF,25,34,16.04,45.71,25.57,30.82,25.76,7.44,6.15,6.849,4.434,2.144,0.272,GTM,Latin America and the Caribbean,2581
56,Guatemala,2015,MF,35,44,31.94,46.96,18.01,21.04,13.1,0.06,0.06,4.245,3.215,1.028,0.002,GTM,Latin America and the Caribbean,1739
